backbone,method,split_index,setting,analysis_unit,attribute,metric,gap_max_minus_min,eligible_groups,patient_outcome_aggregation,patient_score_aggregation
convnext_tiny,baseline,1,internal_test,patient,sex_age,ppv,0.24857811977249916,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex,auroc,0.03465452087991028,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex,auprc,0.06052702622994388,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex,brier,0.0373734945763427,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex,ece,0.04747942385607598,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex,sensitivity,0.04578754578754585,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex,fpr,0.05344548927416992,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex,fnr,0.04578754578754585,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex,ppv,0.12360515021459223,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,age_group,auroc,0.11033660871101914,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,age_group,auprc,0.332768488622561,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,age_group,brier,0.05598606562364131,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,age_group,ece,0.10154393676164637,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,age_group,sensitivity,0.09244723530437815,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,age_group,fpr,0.14358230601885424,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,age_group,fnr,0.09244723530437815,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,age_group,ppv,0.3343589743589744,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex_age,auroc,0.15435042886023276,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex_age,auprc,0.51798046889287,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex_age,brier,0.11526792050793928,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex_age,ece,0.187534591820345,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex_age,sensitivity,0.2718855218855219,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex_age,fpr,0.21924651924651917,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex_age,fnr,0.27188552188552184,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,1,external_full,patient,sex_age,ppv,0.5323320817688778,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex,auroc,0.00010782417817145618,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex,auprc,0.108612087317842,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex,brier,0.02205608448847932,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex,ece,0.002549626233506682,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex,sensitivity,0.0267857142857143,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex,fpr,0.04420281148624294,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex,fnr,0.0267857142857143,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex,ppv,0.13272612147484292,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,age_group,auroc,0.10705402220923677,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,age_group,auprc,0.29142113919837287,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,age_group,brier,0.016341575901773896,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,age_group,ece,0.0008779286980061772,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,age_group,sensitivity,0.025252525252525304,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,age_group,fpr,0.188848472768947,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,age_group,fnr,0.025252525252525304,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,age_group,ppv,0.09145299145299143,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex_age,auroc,0.14375223773720025,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex_age,auprc,0.36224172704388236,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex_age,brier,0.048755279756603306,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex_age,ece,0.03770185502260996,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex_age,sensitivity,0.05882352941176472,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex_age,fpr,0.24672946101517534,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex_age,fnr,0.05882352941176472,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,internal_test,patient,sex_age,ppv,0.2474912616980494,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex,auroc,0.035594098452238376,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex,auprc,0.05976854024724032,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex,brier,0.03739095034206116,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex,ece,0.04741696979723023,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex,sensitivity,0.04029304029304026,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex,fpr,0.05039670878636504,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex,fnr,0.04029304029304026,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex,ppv,0.12173913043478257,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,age_group,auroc,0.11210606511419385,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,age_group,auprc,0.3329059187868745,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,age_group,brier,0.05593634267452122,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,age_group,ece,0.10142607345849722,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,age_group,sensitivity,0.10099424385138678,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,age_group,fpr,0.13369801683639682,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,age_group,fnr,0.10099424385138678,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,age_group,ppv,0.3292851816341749,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex_age,auroc,0.15753007909870653,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex_age,auprc,0.5178612363412118,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex_age,brier,0.11543436787542528,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex_age,ece,0.18774163619155027,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex_age,sensitivity,0.2718855218855219,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex_age,fpr,0.21007371007371012,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex_age,fnr,0.27188552188552184,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,1,external_full,patient,sex_age,ppv,0.5377777777777778,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex,auroc,0.00036855224287635213,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex,auprc,0.10881334684424082,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex,brier,0.02199272563224239,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex,ece,0.002345758288799009,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex,sensitivity,0.0267857142857143,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex,fpr,0.041703712603628484,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex,fnr,0.0267857142857143,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex,ppv,0.13101021785232309,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,age_group,auroc,0.10688591530935454,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,age_group,auprc,0.29262694144571866,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,age_group,brier,0.016389650677424705,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,age_group,ece,0.005305287097054787,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,age_group,sensitivity,0.025252525252525304,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,age_group,fpr,0.18580895909113548,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,age_group,fnr,0.025252525252525304,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,age_group,ppv,0.08992042440318301,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex_age,auroc,0.14440789473684212,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex_age,auprc,0.3639560457371735,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex_age,brier,0.04867174502679125,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex_age,ece,0.03762485546522586,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex_age,sensitivity,0.05882352941176472,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex_age,fpr,0.24672946101517534,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex_age,fnr,0.05882352941176472,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,internal_test,patient,sex_age,ppv,0.2474912616980494,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,sex,auroc,0.03470503339185382,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,sex,auprc,0.06074347099538957,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,sex,brier,0.037388786601207036,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,sex,ece,0.04752193906243851,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,sex,sensitivity,0.04578754578754585,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,sex,fpr,0.05496987951807231,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,sex,fnr,0.04578754578754585,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,sex,ppv,0.12564102564102564,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,age_group,auroc,0.11131908071107499,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,age_group,auprc,0.33311395726133064,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,age_group,brier,0.055865924336696265,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,1,external_full,patient,age_group,ece,0.10163020767799794,3,max_image_outcome,max_calibrated_image_probability
