backbone,direction,source,target,attribute,split_index,k,draw,method,auroc,best_C,n_heldout,coordinate_space
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,17,anchored,0.522096297552078,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,17,target_local,0.7321475342220671,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,18,source_readout,0.5570709934230134,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,18,scratch,0.5111400657346944,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,18,anchored,0.5332774562638242,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,18,target_local,0.7324375298818048,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,19,source_readout,0.5575743677367723,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,19,scratch,0.500719215029173,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,19,anchored,0.5380414864379107,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,19,target_local,0.7323357060570697,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,0,source_readout,0.5568035804459217,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,0,scratch,0.5487563258704502,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,0,anchored,0.567845244677461,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,0,target_local,0.732263447599543,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,1,source_readout,0.557410207557856,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,1,scratch,0.5490771133097507,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,1,anchored,0.5643619795217895,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,1,target_local,0.7317800231717861,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,2,source_readout,0.5576422678125283,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,2,scratch,0.553543933770204,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,2,anchored,0.586137744024847,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,2,target_local,0.7320595462717285,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,3,source_readout,0.5567910063339285,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,3,scratch,0.5590872871241211,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,3,anchored,0.5712025916130319,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,3,target_local,0.7321871764601289,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,4,source_readout,0.557353240336854,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,4,scratch,0.5421225077431147,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,4,anchored,0.5456893641785157,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,4,target_local,0.7324843505435734,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,5,source_readout,0.5567463770913611,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,5,scratch,0.5862357394516484,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,5,anchored,0.5942522966645073,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,5,target_local,0.7320139134615373,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,6,source_readout,0.557410384658025,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,6,scratch,0.532429107097549,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,6,anchored,0.5637293777184138,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,6,target_local,0.7318483248035988,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,7,source_readout,0.5564212211812274,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,7,scratch,0.5350659515125712,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,7,anchored,0.557322306840683,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,7,target_local,0.732359553957876,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,8,source_readout,0.5573310437823495,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,8,scratch,0.5706470874165253,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,8,anchored,0.5917950908541577,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,8,target_local,0.733056915389686,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,9,source_readout,0.5573565462066739,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,9,scratch,0.523007850378221,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,9,anchored,0.5417092149822492,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,9,target_local,0.7327013572838881,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,10,source_readout,0.5566943686750888,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,10,scratch,0.5582965939032913,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,10,anchored,0.5472947181763689,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,10,target_local,0.7320136773279787,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,11,source_readout,0.5568110186530162,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,11,scratch,0.5989518267469189,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,11,anchored,0.6023790692158228,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,11,target_local,0.7319433685609182,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,12,source_readout,0.5562430584112958,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,12,scratch,0.5420049132309529,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,12,anchored,0.5443113477641635,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,12,target_local,0.73194307339397,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,13,source_readout,0.5568970893351105,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,13,scratch,0.5569462051152904,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,13,anchored,0.5685371160040346,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,13,target_local,0.7317923021168311,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,14,source_readout,0.5564848001418691,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,14,scratch,0.5334239377797518,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,14,anchored,0.5460831168874103,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,14,target_local,0.7323442643099594,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,15,source_readout,0.5567690459129826,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,15,scratch,0.5753645046159979,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,15,anchored,0.5939984530890579,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,15,target_local,0.7320513996639584,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,16,source_readout,0.557500056376887,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,16,scratch,0.5260194977840636,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,16,anchored,0.5289442480403571,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,16,target_local,0.7322319828028652,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,17,source_readout,0.5574314005447365,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,17,scratch,0.4999138702845161,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,17,anchored,0.5295418430436765,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,17,target_local,0.7325317543554539,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,18,source_readout,0.5573938553089258,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,18,scratch,0.5505396655380663,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,18,anchored,0.5678051610058958,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,18,target_local,0.7320459685921116,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,19,source_readout,0.5570428427741301,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,19,scratch,0.5484279231238864,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,19,anchored,0.579254804993233,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,50,19,target_local,0.7321527009605795,1.0,8455,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,0,source_readout,0.5571612800853795,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,0,scratch,0.5413053278661593,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,0,anchored,0.5493139566241693,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,0,target_local,0.7325139382712109,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,1,source_readout,0.557196349051758,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,1,scratch,0.5577724479321438,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,1,anchored,0.5644342372045769,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,1,target_local,0.7331147706304396,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,2,source_readout,0.5567575389017594,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,2,scratch,0.5970910919687527,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,2,anchored,0.6041099633741387,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,2,target_local,0.7319931611333573,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,3,source_readout,0.557934948082994,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,3,scratch,0.5515914679295796,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,3,anchored,0.5498512824906207,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,3,target_local,0.7330552071560287,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,4,source_readout,0.5555832960837583,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,4,scratch,0.587771409603974,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,4,anchored,0.578032751666433,1.0,8405,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,100,4,target_local,0.7322898433940641,1.0,8405,source-training-image-standardised-patient-mean-coordinates
